,playername,rating,rd,kills,deaths,assists,earned gpm
1105,Snowlz,1195.0429171269448,238.12795266707607,3.0,4.666666666666667,2.6666666666666665,227.78636666666668
1106,Nano,1099.0354462852674,154.12722091630943,1.2222222222222223,4.055555555555555,5.833333333333333,120.94756111111113
1107,Eradan,1475.6652786486877,61.555632621911904,2.4285714285714284,3.9365079365079363,3.9206349206349205,254.0860126984127
1108,Hypnos,1106.209636289861,106.6216201972991,2.36,2.24,3.2,231.151368
1109,Jeyrus,1540.0463720091136,44.87480979292,4.416184971098266,2.2658959537572256,5.687861271676301,293.1148248554913
1110,Petrichor,1246.6702405769024,194.64671812122057,1.3333333333333333,4.0,7.5,104.72451666666666
1111,Lot,1572.1242078081393,41.46315015244794,2.3934426229508197,2.8852459016393444,5.120218579234972,238.82744207650273
1112,Machine,1362.8158579357475,85.14934374477203,3.0,1.975,5.8,266.9697425
1113,113,1683.6945494415065,41.564132173986664,2.7142857142857144,3.5892857142857144,8.294642857142858,198.8829763392857
1114,KSAEZ,1514.3105438129035,52.97539072062058,3.7132867132867133,2.055944055944056,5.496503496503497,273.82972727272727
1115,Fastlegged,1627.6716115215447,83.20159415627063,0.8412698412698413,2.5873015873015874,9.634920634920634,106.78143968253968
1116,Oncan,1563.3900054533506,73.98986093954029,2.8444444444444446,3.111111111111111,5.2,238.36372777777777
1117,xMatty,1643.1460128145343,42.72336210121696,4.1767676767676765,2.4444444444444446,5.974747474747475,292.7102505050505
1118,Dan,1624.356490102045,56.55554724549045,3.18,2.3666666666666667,7.833333333333333,221.42583066666668
1119,MagiFelix,1812.525874156862,84.18602434000798,4.380952380952381,2.0317460317460316,6.9523809523809526,286.83518095238094
1120,Bravado,1673.723634100891,71.10690051312277,0.9509803921568627,2.823529411764706,10.029411764705882,112.10917647058824
1121,Pride,1655.1820670508148,42.64511810474771,2.8497854077253217,2.8025751072961373,5.497854077253219,264.3551184549356
1122,Bung,1561.2259861627804,50.44614556525699,4.15625,2.3046875,5.1875,277.7420625
1123,Cleanser,1417.742477203604,124.03377169371286,2.8181818181818183,2.727272727272727,5.863636363636363,208.71581818181815
1124,Air,1372.2968876323466,88.22982398241385,3.1818181818181817,3.090909090909091,4.795454545454546,249.74260227272725
1125,TheHeathen,1120.598968881582,155.11556116567797,0.42857142857142855,4.214285714285714,5.142857142857143,84.70308571428572
1126,Only Angel,1311.808267578083,90.57484148339583,2.422222222222222,3.2,5.177777777777778,231.2154
1127,Jackspektra,1724.395449376367,39.75205356009816,4.6415094339622645,2.6320754716981134,5.240566037735849,313.68612075471697
1128,Sawyor,1506.3968916887268,47.50923670034182,3.1401869158878504,2.663551401869159,6.953271028037383,217.00929345794393
1129,Dragane,1543.518648889331,88.17094593703787,3.048780487804878,3.1951219512195124,5.463414634146342,244.99495365853662
1130,Raizins,1479.0193389385445,104.91555317423486,0.6176470588235294,3.1176470588235294,8.5,110.5839
1131,Beartree,1360.048400008355,109.38415153146744,2.3214285714285716,3.142857142857143,4.785714285714286,211.06957142857144
1132,Kehvo,1585.9897870723398,42.02133669345555,4.274611398963731,2.461139896373057,5.927461139896373,283.1928367875648
1133,Sybol,1430.5134557500287,100.80129352781927,2.3666666666666667,3.8333333333333335,6.733333333333333,185.52425
1134,Erixen,1547.300722950316,72.12522503750627,2.9583333333333335,2.388888888888889,4.708333333333333,256.8671777777778
1135,Hadow,1669.7303510623497,99.85989798737238,0.6216216216216216,2.7027027027027026,9.135135135135135,112.49190270270269
1136,Flaresz,1512.7660499028825,93.30190581469408,3.511627906976744,4.488372093023256,6.1395348837209305,244.43341395348838
1137,Yusa,1708.0860529972342,89.02110876637292,4.537037037037037,1.8703703703703705,5.981481481481482,280.4059740740741
1138,Noltey,1643.8386179329764,56.99904080008947,2.632,2.448,7.168,204.4643056
1139,Adept,1509.9632744512664,63.268296636618885,1.7372881355932204,3.406779661016949,7.237288135593221,152.14346440677969
1140,Prosfair,1640.8307214920806,87.47208436694548,1.0454545454545454,2.340909090909091,7.954545454545454,108.07072272727272
1141,Shikari,1632.7906489001991,50.02628360247923,2.776315789473684,1.986842105263158,5.480263157894737,244.92377565789474
1142,Deadly,1701.5166326009903,44.97955631314162,4.465608465608466,2.0899470899470898,5.671957671957672,319.8227888888889
1143,Taxer,1632.9080300137302,48.37517545326229,2.4306930693069306,2.633663366336634,7.737623762376238,194.29043267326733
1144,Special,1622.7583498029437,42.53221231226257,3.422110552763819,2.7035175879396984,5.080402010050252,288.4121703517588
1145,Kasing,1695.994127855268,44.18733573613525,0.72,2.4133333333333336,10.813333333333333,114.279424
1146,Send0o,1671.8301922637959,80.96323712103468,3.0285714285714285,3.3,5.4,247.64211
1147,Achuu,1461.604141915254,66.85853739492848,3.7010309278350517,2.515463917525773,5.298969072164948,277.1826298969072
1148,Sof,1584.4313410698483,62.277759843717725,4.057377049180328,2.7131147540983607,6.680327868852459,224.1062762295082
1149,Chemera,1522.8694418181674,59.95157917760644,3.0416666666666665,2.53125,7.4375,238.52234583333333
1150,Efias,1662.6265694743274,43.072864591921075,0.7989130434782609,2.717391304347826,8.63586956521739,107.91255652173913
1151,mumus100,1554.696052243876,60.94198474992444,2.7716535433070866,2.7086614173228347,5.15748031496063,242.84071338582677
1152,Rabstar,1418.0775351176644,112.26417186903876,2.8333333333333335,3.6666666666666665,4.625,247.67111250000002
1153,Munckizz,1198.2040868572083,160.96780527426907,1.4166666666666667,4.25,5.583333333333333,167.7435
1154,Zoiren,1443.003591589924,65.05691383873885,3.5463917525773194,3.185567010309278,5.237113402061856,269.71518453608246
1155,Kalhira,1077.9222322410753,191.44015783191344,0.42857142857142855,4.857142857142857,2.857142857142857,77.07857142857142
1156,Kerberos,1595.6516261272534,51.630517525368326,3.2934782608695654,3.494565217391304,4.4021739130434785,262.7099733695652
1157,Xyraz,1364.5728474794905,199.6625292505134,2.25,4.25,4.0,209.621825
1158,Lyzer,1368.154339391401,162.67057463991435,1.75,4.375,7.75,109.5920375
1159,vilas,1616.64408093194,124.36867651718619,4.705882352941177,4.352941176470588,5.647058823529412,270.11053529411765
1160,winnie,1625.1250587558202,40.599483990841506,3.412811387900356,3.409252669039146,8.476868327402135,227.37865266903916
1161,Sudzzi,1631.9868234338803,49.160830776397276,4.26984126984127,3.1534391534391535,6.296296296296297,261.45360529100526
1162,Lutano,1585.8940466363204,102.66821111797975,1.2647058823529411,3.3529411764705883,10.676470588235293,120.86126176470589
1163,Eclipse,1573.0417741972824,62.487157870722115,3.7829457364341086,3.643410852713178,5.3023255813953485,263.02552558139536
1164,merrjerry,1104.6981658239326,188.52312521164652,2.875,5.25,3.0,226.2631125
1165,Zile,1355.9461010677726,85.14661524021129,3.0,4.517241379310345,6.879310344827586,204.1211672413793
1166,Koskinen,1317.6420397606607,89.25454372222693,2.4038461538461537,3.8653846153846154,6.173076923076923,211.970725
1167,learning brain,1222.8373299551315,106.99123311673397,2.962962962962963,5.518518518518518,6.333333333333333,182.0202111111111
1168,Fritz,1130.5759629203794,123.27466594883249,3.611111111111111,5.055555555555555,3.7777777777777777,213.84777777777776
1169,AndyBendy,1600.7053626018608,78.58351656393015,5.430379746835443,3.5822784810126582,6.822784810126582,297.9405569620253
1170,NintendudeX,1572.1294502949615,206.0387467120567,3.4,2.4,7.8,200.4593
1171,rovex,1504.46494499184,47.501039235347285,2.458149779735683,3.643171806167401,8.114537444933921,175.48493171806166
1172,Cat 2,1586.1336196411405,74.80331274091034,1.5789473684210527,4.821052631578947,10.76842105263158,129.11377263157894
1173,MistyStumpey,1572.1294502949615,206.0387467120567,2.2,2.4,5.4,253.72719999999998
1174,Bradley,1659.577897674001,47.412413342135075,3.7224669603524227,2.8370044052863435,4.903083700440528,278.83225330396476
1175,Bmxspecks,1437.6394223757648,141.8367315054852,2.8181818181818183,4.636363636363637,7.2727272727272725,196.98383636363636
1176,Yama,1365.02958373625,99.36034656752825,0.6,3.4,7.2,90.943928
1177,Yen,1412.9592678819151,67.76079128869787,4.952941176470588,3.588235294117647,5.6117647058823525,291.21559647058825
1178,Never Casual,1252.6819167554638,263.0814598006299,3.5,3.5,3.0,228.1465
1179,Jeremy,1366.8071047925473,67.4548693797329,5.132530120481928,3.1325301204819276,6.0602409638554215,283.82836626506025
1180,Ezy,1594.614931949711,108.0328834854704,4.36,2.76,7.12,240.97936400000003
1181,Chaosvermin,1508.0489732823276,141.97190229120014,5.4375,2.9375,5.4375,270.62809375
1182,Magi,1475.6936029612184,103.35176082956983,1.0714285714285714,3.7142857142857144,12.607142857142858,119.1904107142857
1183,Uncle Darry,1555.3799040887352,148.40400329041543,3.0,2.357142857142857,5.5,224.6749142857143
1184,Meech,1619.563500147454,39.61098296138757,5.3203125,2.7109375,5.671875,302.43934453125
1185,Hyper,1455.5228256851547,52.57885727326349,3.9054726368159205,4.0049751243781095,6.2288557213930345,231.7464800995025
1186,APA,1671.6795408827513,36.98985146291394,3.5840978593272173,2.7186544342507646,6.709480122324159,275.3772767584098
1187,Trevor,1575.0066190036896,45.87517935561704,1.2576923076923077,3.9038461538461537,11.242307692307692,125.72632999999999
1188,Philip,1586.9510210136666,38.132361267515726,2.607843137254902,3.3529411764705883,4.784313725490196,246.13189656862747
1189,Azog,1513.2830172412823,55.18651471256273,4.886904761904762,3.2916666666666665,5.5476190476190474,285.63094226190475
1190,Kolthro,1424.5138771452387,68.46565205050138,3.9213483146067416,4.101123595505618,6.921348314606742,222.80665955056182
1191,riversided,1211.3236244825634,97.72903496303745,2.5641025641025643,4.435897435897436,4.82051282051282,209.46464615384613
1192,Chookies,1518.0629947224986,46.88575944730944,1.0053191489361701,3.4148936170212765,10.335106382978724,118.42065425531914
1193,Disconnector,1366.2729872237055,64.17634571200338,4.33587786259542,4.1603053435114505,5.549618320610687,262.44830152671756
1194,Jurassiq,1160.2266034075483,147.3032807227232,5.1,5.4,5.8,277.65362
1195,Keel,1641.972763091901,39.11974816575893,3.5172413793103448,3.2660098522167487,8.108374384236454,239.3997009852217
1196,Strompest,1509.34803369369,60.10263241036213,3.933774834437086,3.456953642384106,6.1655629139072845,274.78096622516557
1197,Chime,1640.6918697955002,38.01880238386179,0.9351535836177475,2.733788395904437,9.436860068259385,110.18619215017065
1198,PCL,1516.408947717948,58.41100272116313,3.5454545454545454,3.4488636363636362,5.2102272727272725,252.05497386363638
1199,Nuclear,1441.0262996819445,113.38069186365226,2.769230769230769,1.7307692307692308,3.769230769230769,281.0926576923077
1200,Canyon,1776.6814555691196,35.02962207620039,2.6290983606557377,2.0184426229508197,6.967213114754099,220.38065102459018
1201,ShowMaker,1667.854262918481,34.729629535841205,3.331288343558282,1.586912065439673,5.785276073619632,280.1760930470347
1202,Hoit,1546.7338986949997,64.65262856239568,0.6896551724137931,2.4022988505747125,6.528735632183908,99.75945057471264
1203,Nuguri,1701.8310701639296,57.22912695851195,2.8922413793103448,2.6379310344827585,5.2844827586206895,283.0433831896552
1204,BeryL,1597.5191574591602,34.53200823557528,0.8881987577639752,2.9668737060041406,7.770186335403727,120.319616563147
1205,Aiming,1670.0769866824432,33.589010882646875,4.190476190476191,1.6666666666666667,4.2706766917293235,326.1147759398496
1206,bonO,1509.646248899745,78.74111698712258,1.6941176470588235,2.1882352941176473,5.882352941176471,182.60356588235294
1207,Kuro,1499.2194181649998,81.73948597970285,2.0533333333333332,1.6266666666666667,4.706666666666667,238.72230666666664
1208,TusiN,1504.8638953943512,79.5069290114882,0.4777777777777778,2.488888888888889,6.833333333333333,103.68145222222223
1209,SoHwan,1580.1050574348872,62.048455445374536,2.0254237288135593,2.152542372881356,4.415254237288136,246.5838593220339
1210,Ruler,1795.9800407557,46.86670772437593,4.313069908814589,1.5167173252279635,4.787234042553192,326.24694680851064
1211,Clid,1676.6878066329573,48.200075948224246,2.3793103448275863,2.1724137931034484,6.049808429118774,206.01044521072797
1212,Bdd,1707.261270192236,33.30686675395828,3.071748878923767,1.8609865470852018,5.688340807174888,268.9126403587444
1213,Kellin,1646.979482249658,35.093427056248586,0.6764705882352942,2.1735294117647057,8.347058823529412,108.1401005882353
1214,Rascal,1459.9167957349086,35.14087609433042,2.37708830548926,2.596658711217184,4.398568019093079,257.6764229116945
1215,Lakinther,1532.1365685520923,92.75069168963026,3.608695652173913,2.1739130434782608,7.5,248.67584782608697
1216,Jaunutis1,1465.3324446496804,53.07976806417148,3.876190476190476,3.4285714285714284,6.476190476190476,242.38761142857143
1217,arnax,1483.7081001974416,88.67045272217904,4.3584905660377355,3.2264150943396226,5.981132075471698,263.68515283018866
1218,Gnome,1429.8051002873399,142.15215048170845,1.8461538461538463,3.3076923076923075,10.153846153846153,114.50990769230769
1219,Karisas,1506.3812784611086,114.15655684888175,3.4166666666666665,1.9583333333333333,7.25,251.05136249999998
1220,Helvis,1250.626524883936,115.61581668254385,4.85,5.95,5.25,283.424685
1221,Jenxas,1424.9717640804952,87.7355765739712,2.6222222222222222,4.333333333333333,7.4,197.36794
1222,Spozhais,1240.1896509121204,114.14872582898202,3.6818181818181817,4.409090909090909,4.818181818181818,228.44194545454545
1223,Buzzy,1236.7590329968225,117.25964227182774,1.1428571428571428,4.619047619047619,8.238095238095237,93.19481428571429
1224,Omena,1353.7162464967805,154.88403138614962,3.3333333333333335,4.75,5.833333333333333,232.30169999999998
1225,Noragano,1409.4239212593593,143.78495454568773,3.8,2.8666666666666667,6.4,235.47266666666667
1226,Lukeliz,1444.485425775314,125.00270717303803,3.25,4.4,8.65,190.421695
1227,tibor,1663.007691690272,50.327436188883325,4.2592592592592595,3.2962962962962963,7.583333333333333,271.2906953703704
1228,Pattarek,1548.1689384080196,93.4738387956931,1.826086956521739,4.108695652173913,9.326086956521738,126.76329565217392
1229,Dethron,1589.997468626917,98.66377450625733,3.7,3.25,5.4,265.13928
1230,MrFreezed,1276.404431091423,113.81987542098234,4.296296296296297,4.222222222222222,4.851851851851852,255.95839259259262
1231,M6msu,1392.6838009546323,135.8040763009361,2.9411764705882355,4.764705882352941,8.470588235294118,191.62638823529412
1232,Slowla,1320.935472683,100.88870689179397,3.675675675675676,4.918918918918919,5.243243243243243,231.95189189189188
1233,Warizar,1425.266594164471,102.31070168411135,1.5,3.3125,10.1875,130.113253125
1234,Dingo,1333.2498900477333,133.58889158101945,1.588235294117647,4.294117647058823,6.117647058823529,139.30251764705883
1235,Twiizt,1592.0970190420826,41.34088839641137,1.9840425531914894,2.7074468085106385,7.654255319148936,171.09700425531915
1236,mag1cian,1709.8720323256837,109.74965192064083,6.392857142857143,2.9642857142857144,5.857142857142857,303.03824285714285
1237,bAZZILISKS,1623.1813766579426,82.09760324297423,1.3508771929824561,4.12280701754386,10.24561403508772,118.89329473684211
1238,Godux,1508.4709023218995,83.86292096283123,2.5762711864406778,3.3728813559322033,5.593220338983051,228.17827627118643
1239,Nemky,1353.1860834320962,80.60216088030374,4.015873015873016,2.6507936507936507,5.238095238095238,279.63229047619046
1240,Barsas,1426.2963154240256,117.69980655583764,2.6666666666666665,3.380952380952381,6.571428571428571,184.72659523809523
1241,Rimtuolis,1579.3751444154545,98.29670573749831,4.157894736842105,3.5526315789473686,5.7631578947368425,266.5688
1242,SpieleAufDeutsch,1621.801468683686,100.29340490516397,1.2058823529411764,4.176470588235294,9.088235294117647,113.7220205882353
1243,Smacl3r,1551.1126827898217,98.67311289548763,3.051282051282051,2.923076923076923,5.410256410256411,233.0666076923077
1244,Rosseu,1663.7338988659085,57.10661860262936,0.9891304347826086,3.0760869565217392,9.945652173913043,115.49785543478261
1245,Croco,1502.2988436917958,46.356867580105074,2.1139240506329116,2.8565400843881856,5.649789029535865,189.451229535865
1246,FireRain,1569.499622720917,60.80051589004423,3.3541666666666665,2.28125,5.416666666666667,270.17638854166665
1247,Minit,1424.3089983801333,55.24033855184856,0.7362637362637363,2.4285714285714284,7.434065934065934,97.88512032967033
1248,Wizer,1666.9616960555754,39.77545852795268,3.0775862068965516,2.685344827586207,5.25,262.3932573275862
1249,Sangyoon,1542.618417418233,96.83865166866987,3.5813953488372094,1.6046511627906976,4.953488372093023,304.78119069767445
1250,KaKAO,1669.349897438031,80.61248890995844,2.728395061728395,2.4074074074074074,6.432098765432099,213.16026913580248
1251,DanChung,1521.2373091670304,96.33574552223278,2.255813953488372,2.302325581395349,5.813953488372093,224.9569558139535
1252,Nova,1498.2205161090953,63.857158965911744,0.8860759493670886,2.9746835443037973,7.962025316455696,107.94844303797468
1253,Thal,1523.6137926805077,95.63660651596444,2.7674418604651163,2.1627906976744184,5.209302325581396,253.40883720930233
1254,Hena,1475.3732766946496,36.07631367766624,2.971608832807571,2.1293375394321767,3.9369085173501577,286.49470441640375
1255,Doil,1559.947817859431,117.90893326141908,3.1052631578947367,2.0526315789473686,6.894736842105263,211.98802105263158
1256,Jiin,1500.3110789246134,119.62590231550304,2.789473684210526,2.6315789473684212,5.2105263157894735,216.42747368421055
1257,HyBriD,1378.949447231315,62.547092322618646,4.113924050632911,2.3797468354430378,3.5949367088607596,310.09561772151903
1258,Flawless,1382.0288140052048,57.21189813469197,2.271604938271605,3.0555555555555554,5.469135802469136,190.50283703703704
1259,Keine,1559.8457792774452,51.205475441717624,3.3609022556390977,2.338345864661654,4.714285714285714,275.27033533834583
1260,Secret,1512.0571273949622,61.39300115003848,0.6298701298701299,2.9155844155844157,7.857142857142857,101.77535324675324
1261,ikssu,1314.9563262945492,82.43619625514329,1.891566265060241,3.8795180722891565,4.132530120481928,202.1286951807229
1262,Pilot,1474.166763105959,43.801244745674516,3.423963133640553,1.9170506912442395,5.032258064516129,269.06248986175115
1263,BroCColi,1465.316395466003,69.28830792717177,2.883720930232558,2.302325581395349,5.023255813953488,199.77303372093021
1264,Ian,1477.3537157335209,93.0135733718944,2.2708333333333335,1.8333333333333333,5.291666666666667,239.95772916666667
1265,SUP,1531.8017975143257,58.00549198913038,0.7927927927927928,2.90990990990991,8.0,103.88302972972973
1266,SoaR,1453.4323430614897,81.51335738595772,2.039473684210526,2.8947368421052633,4.302631578947368,226.13737105263158
1267,Deokdam,1562.4811277343088,46.11815307118655,3.710843373493976,1.9518072289156627,4.331325301204819,294.828346686747
1268,Beyond,1499.1151006615673,80.31539240809686,1.9655172413793103,2.218390804597701,6.64367816091954,180.04711609195402
1269,Kuzan,1497.0889639971128,80.14946045243684,3.160919540229885,1.793103448275862,4.873563218390805,265.40562988505746
1270,GuGer,1519.4686092656505,80.31910277540761,1.0344827586206897,2.5402298850574714,7.206896551724138,111.7638827586207
1271,Rich,1509.256991906134,47.27430355752897,2.36231884057971,3.1884057971014492,4.946859903381642,235.3801850241546
1272,Viper,1677.7629108973126,34.679784129198794,3.7222222222222223,1.7006172839506173,4.265432098765432,307.86531851851856
1273,Tarzan,1577.4939164649397,66.34072466840884,2.0090909090909093,2.1454545454545455,5.009090909090909,188.25480454545456
1274,ucal,1427.7323850224689,76.85616366961096,2.52,2.23,4.41,254.00031299999998
1275,kabbie,1635.7661694208555,38.92317897672839,0.8319672131147541,2.737704918032787,9.311475409836065,111.95165368852459
1276,Sw0rd,1335.4398852239044,86.48025592419933,1.6363636363636365,2.7045454545454546,3.5681818181818183,219.74712045454544
1277,Ssol,1471.3051230904268,45.576107208518515,4.514084507042254,2.471830985915493,5.683098591549296,315.15648380281687
1278,Ruvelius,1520.7653967858234,84.2963934492136,3.7450980392156863,2.411764705882353,4.8431372549019605,284.60096666666664
1279,Nasser,1591.3423919795598,66.25257457260354,2.2888888888888888,2.8222222222222224,5.5,184.7525122222222
1280,Freshx,1511.5815574477379,135.87808540545677,5.384615384615385,4.076923076923077,6.6923076923076925,209.44882307692308
1281,Alowhed,1538.6866765125058,52.37981932828753,3.630252100840336,2.1848739495798317,5.647058823529412,263.401943697479
1282,Escle,1222.9516428523614,95.01594936598025,0.7631578947368421,3.3684210526315788,6.315789473684211,92.77724210526316
1283,Joelito,1148.4484232586838,112.9640269269915,2.4285714285714284,3.6666666666666665,4.0,221.67907142857143
1284,Shark,1462.5837084367756,63.38003754583207,4.088495575221239,2.3893805309734515,5.619469026548672,291.53157522123894
1285,Jin0,1424.7233646449915,81.62982479428426,2.596774193548387,3.032258064516129,6.161290322580645,194.1139112903226
1286,Yuri,1519.3158527838534,55.523705501116574,3.4226190476190474,2.5416666666666665,5.75,274.90286726190476
1287,Execute,1526.3809294248513,40.413482566022935,0.6902173913043478,3.4293478260869565,7.8478260869565215,105.29508695652173
1288,Slugger,1373.7570754404128,82.3007732169773,2.138888888888889,3.3333333333333335,4.069444444444445,228.86408472222223
1289,Light,1631.4596362144962,55.88077540676542,3.814207650273224,2.0,4.502732240437158,302.33171967213116
1290,UmTi,1564.7788440963313,39.347123595390364,1.8666666666666667,2.4433333333333334,5.713333333333333,189.152395
1291,Yaharong,1661.9656001156004,58.13018731603985,3.6419753086419755,1.6296296296296295,5.666666666666667,283.22991419753083
1292,Senan,1525.4267541465122,76.39625164983201,0.6309523809523809,2.5476190476190474,7.869047619047619,100.65054523809525
1293,TaNa,1498.053277177023,39.373033546373556,2.905940594059406,2.4207920792079207,4.97029702970297,264.32204108910895
1294,Garden,1522.2568068445896,134.89045658861122,3.235294117647059,2.3529411764705883,4.588235294117647,273.2021176470588
1295,ReGank,1384.1029044763718,102.04760301888645,1.588235294117647,2.411764705882353,5.676470588235294,173.18688235294118
1296,Roi,1318.9229351007539,98.60446094539074,2.7837837837837838,2.3513513513513513,4.054054054054054,246.61915945945947
1297,IDK,1340.8624680137668,101.148679957079,1.0588235294117647,2.4411764705882355,6.588235294117647,104.42926470588236
1298,Hinu,1347.8864157839907,100.84506691514865,2.235294117647059,3.411764705882353,4.088235294117647,202.49577647058823
1299,Prince,1616.0430685560325,47.63390747195192,4.035087719298246,2.1008771929824563,4.517543859649122,313.4355131578948
1300,Yohan,1631.098928052423,46.18829773302788,3.0902255639097747,2.6766917293233083,6.556390977443609,218.0317954887218
1301,Tank,1612.318746644834,81.80809291835962,3.418918918918919,1.837837837837838,5.081081081081081,280.87588243243243
1302,Asper,1668.243745300311,49.57043264342361,0.8932038834951457,3.0,10.74757281553398,118.33919611650485
1303,Destroy,1743.5468153738675,44.92754836398665,3.07185628742515,2.5089820359281436,5.437125748502994,286.1833137724551
1304,Vsta,1648.6395105520705,37.992812524234445,0.996875,2.446875,7.653125,125.39009437499999
1305,Haru,1613.9812651505047,53.1851830931522,2.9328859060402683,2.778523489932886,6.3624161073825505,211.50409597315436
1306,Tempt,1698.0237761211067,41.191108841697705,3.898550724637681,2.2705314009661834,6.294685990338165,285.8415260869565
1307,Lehends,1795.9798465973718,34.53063794227316,0.5827338129496403,2.3741007194244603,8.129496402877697,108.58996426858512
1308,CuVee,1331.691697863656,89.67011595396451,2.090909090909091,3.272727272727273,3.5454545454545454,223.4775927272727
1309,Quad,1594.4442229940305,46.70312117537514,2.706422018348624,2.311926605504587,6.174311926605505,254.3077871559633
1310,Malrang,1671.9474580156493,42.119609825531136,1.9393939393939394,2.7818181818181817,6.66060606060606,179.94897151515153
1311,Secondate,1445.042104115936,76.43013709515203,0.7666666666666667,3.8333333333333335,7.866666666666666,101.46805833333333
1312,Yutapon,1706.5674219619505,38.215404138391634,4.828859060402684,1.6174496644295302,5.694630872483222,319.82232852348994
1313,Steal,1686.6934435131839,39.34872806406951,2.664429530201342,2.271812080536913,8.063758389261745,212.16366879194632
1314,Ceros,1641.2417877186745,86.09157531894238,2.661290322580645,2.0806451612903225,5.645161290322581,247.25950483870966
1315,Gaeng,1469.7825387983696,50.239820223356084,0.7049180327868853,2.8278688524590163,8.950819672131148,109.40833278688525
1316,Evi,1728.0987686506337,40.254654100777465,3.0615384615384613,2.576923076923077,5.638461538461539,251.17916846153847
1317,Archer,1635.2758855467048,72.49973599672789,4.075949367088608,2.329113924050633,6.430379746835443,298.45723797468355
1318,Bugi,1651.9827674636074,43.653507855220255,3.5268817204301075,2.7204301075268815,7.091397849462366,219.88223440860216
1319,Acee,1277.0849352572766,44.73722647444795,2.4104046242774566,2.3236994219653178,5.745664739884393,230.00016878612715
1320,Raina,1477.8929525001258,47.89715604234706,0.7177033492822966,2.8086124401913874,7.760765550239235,104.52936076555024
1321,Paz,1660.7195119148191,47.94007919851078,2.0728155339805827,2.0533980582524274,5.558252427184466,235.82611165048544
1322,Hide,1352.4955216626008,111.50109658997907,1.9545454545454546,3.227272727272727,5.045454545454546,208.0699090909091
1323,Hoglet,1359.6110126244814,51.19722947440758,2.2,3.824,6.464,183.9607352
1324,Gariaru,1289.6596214778392,92.45134667656947,1.930232558139535,2.302325581395349,4.325581395348837,234.38572790697677
1325,Corporal,1485.863604692856,46.41540717723469,0.6597938144329897,3.247422680412371,8.45360824742268,102.54180618556701
1326,uinyan,1299.2911159323662,105.81153612243051,1.9333333333333333,2.8666666666666667,3.2666666666666666,242.53499666666667
1327,Yuhi,1387.521822079616,42.39004600646247,3.1559139784946235,2.553763440860215,4.682795698924731,273.07175215053763
1328,Once,1617.0119216611567,48.55424553947418,2.38953488372093,2.313953488372093,6.883720930232558,210.23073604651162
1329,Roki,1327.3018375222325,133.63195078662062,2.466666666666667,2.0,3.7333333333333334,221.3322
1330,Proud,1381.3701577246372,88.8550440275346,0.7021276595744681,1.7234042553191489,7.191489361702128,91.32393829787233
1331,RayFarky,1567.0204554229213,38.95664784655197,2.6395939086294415,2.4619289340101522,4.304568527918781,244.02484873096446
1332,Gango,1536.7439186606389,78.83314574461177,4.042253521126761,2.3661971830985915,5.901408450704225,295.0218028169014
1333,Yoshi,1393.5618734045195,110.10699386231126,1.32,3.0,7.32,154.678912
1334,Aria,1614.390555168111,38.247271571351035,4.053846153846154,1.7884615384615385,5.880769230769231,282.61892576923077
1335,Alchemy,1447.473564140156,82.29305002433523,0.7619047619047619,3.365079365079365,7.873015873015873,97.54102380952381
1336,Nap,1417.50855222809,50.235993538186435,1.951219512195122,2.5060975609756095,4.7073170731707314,224.36009146341465
1337,Honey,1418.7456159078788,51.40184787944068,4.006756756756757,2.054054054054054,4.79054054054054,314.5179358108108
1338,Tussle,1348.3979443188032,85.02716711531423,1.7169811320754718,2.660377358490566,5.264150943396227,170.0319603773585
1339,Ramune,1515.7881332961647,90.00499659902779,2.236842105263158,1.7894736842105263,4.921052631578948,233.9402842105263
1340,Pooh,1391.2021329488866,67.66198658980426,0.8142857142857143,2.2,7.985714285714286,102.70825714285714
1341,DasheR,1575.834688316458,38.64735654736266,3.5488372093023255,2.0325581395348835,5.72093023255814,275.09905488372095
1342,yT,1452.9016500480682,99.3497788103805,2.787878787878788,3.090909090909091,4.515151515151516,240.88329393939392
1343,Naehyun,1337.78700721218,81.66112460297904,3.4909090909090907,1.9454545454545455,4.109090909090909,277.6688745454545
1344,Moyashi,1625.8397282616409,79.86352773137472,3.3793103448275863,1.6206896551724137,5.362068965517241,291.5048586206897
1345,Blank,1607.4439990488224,45.693344737641596,2.263959390862944,2.3096446700507616,7.020304568527918,201.91177563451777
1346,Pirean,1593.472885490652,94.25463901698946,2.5681818181818183,1.8636363636363635,4.681818181818182,253.61255227272724
1347,Enty,1606.3644599611805,46.92346184147166,0.6956521739130435,2.2753623188405796,8.821256038647343,110.52022946859903
1348,apaMEN,1457.3925763322954,76.060039862169,1.9411764705882353,2.5588235294117645,3.7205882352941178,234.6247132352941
1349,Yin,1510.0505635333448,182.4176829358431,0.2,2.6,7.8,91.37668
1350,Art,1338.7564813035942,99.72034041796893,3.787878787878788,2.5757575757575757,4.484848484848484,291.79257878787877
1351,hachamecha,1494.843438396601,46.21594040731611,1.9481865284974094,2.989637305699482,6.766839378238342,182.7274797927461
1352,Ninja,1471.8982674896777,119.89736786294515,2.473684210526316,2.473684210526316,4.842105263157895,227.69174210526316
1353,viviD,1471.8982674896777,119.89736786294515,0.631578947368421,2.6315789473684212,7.052631578947368,91.93684736842106
